sample_ID,species,reef,project_name,Host-genus,Species,Genotype,Cluster,Fragment_number,TransectLocation(m),Temp_logger_location(m),Temp_logger_name,TCM_logger_location(m),TCM_name,Bag_number,Diver_names,Reef_name,geo_loc_name,DiveStart_mintime,DiveEnd_maxtime,collection_date,sampling_trip,Month,Year,depth,env_biome,env_feature,env_material,env_package,Si(uM),NO2(uM),N_N(uM),NO3(uM),NH4(uM),PO4(uM),Latitude_North,Longitude_W,Notes
acer_ndr_gM5_cl24_fr4_04Mar2019,acer,ndr,persistence_to_resistance,Acropora,cervicornis,M5,24,4,5,NA,NA,NA,NA,857,Allan,North_Dry_Rocks,USA,12:14 PM,1:15 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
acer_ndr_gM5_cl24_fr5_04Mar2019,acer,ndr,persistence_to_resistance,Acropora,cervicornis,M5,24,5,5,NA,NA,NA,NA,858,Allan,North_Dry_Rocks,USA,12:14 PM,1:15 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
acer_ndr_gK2_cl36_fr4_20Nov2018,acer,ndr,persistence_to_resistance,Acropora,cervicornis,K2,36,4,7,NA,NA,NA,NA,431,Annie_Dana,North_Dry_Rocks,USA,11:55 AM,1:25 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
acer_ndr_gK2_cl36_fr3_20Nov2018,acer,ndr,persistence_to_resistance,Acropora,cervicornis,K2,36,3,7,NA,NA,NA,NA,432,Annie_Dana,North_Dry_Rocks,USA,11:55 AM,1:25 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
acer_ndr_gK2_cl36_fr5_20Nov2018,acer,ndr,persistence_to_resistance,Acropora,cervicornis,K2,36,5,7,NA,NA,NA,NA,433,Annie_Dana,North_Dry_Rocks,USA,11:55 AM,1:25 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
acer_ndr_gK2_cl36_fr3_04Mar2019,acer,ndr,persistence_to_resistance,Acropora,cervicornis,K2,36,3,7,NA,NA,NA,NA,823,Carly_Dana,North_Dry_Rocks,USA,12:14 PM,1:15 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
acer_ndr_gK2_cl36_fr4_04Mar2019,acer,ndr,persistence_to_resistance,Acropora,cervicornis,K2,36,4,7,NA,NA,NA,NA,824,Carly_Dana,North_Dry_Rocks,USA,12:14 PM,1:15 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
acer_ndr_gK2_cl36_fr5_04Mar2019,acer,ndr,persistence_to_resistance,Acropora,cervicornis,K2,36,5,7,NA,NA,NA,NA,825,Carly_Dana,North_Dry_Rocks,USA,12:14 PM,1:15 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
acer_ndr_gK2_cl40_fr7_20Nov2018,acer,ndr,persistence_to_resistance,Acropora,cervicornis,K2,40,7,8,NA,NA,NA,NA,395,Annie_Dana,North_Dry_Rocks,USA,11:55 AM,1:25 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
acer_ndr_gK2_cl40_fr6_20Nov2018,acer,ndr,persistence_to_resistance,Acropora,cervicornis,K2,40,6,8,NA,NA,NA,NA,396,Annie_Dana,North_Dry_Rocks,USA,11:55 AM,1:25 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
acer_ndr_gK2_cl40_fr4_20Nov2018,acer,ndr,persistence_to_resistance,Acropora,cervicornis,K2,40,4,8,NA,NA,NA,NA,400,Annie_Dana,North_Dry_Rocks,USA,11:55 AM,1:25 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
acer_ndr_gK2_cl40_fr4_04Mar2019,acer,ndr,persistence_to_resistance,Acropora,cervicornis,K2,40,4,8,NA,NA,NA,NA,838,Carly_Dana,North_Dry_Rocks,USA,12:14 PM,1:15 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
acer_ndr_gK2_cl40_fr6_04Mar2019,acer,ndr,persistence_to_resistance,Acropora,cervicornis,K2,40,6,8,NA,NA,NA,NA,839,Carly_Dana,North_Dry_Rocks,USA,12:14 PM,1:15 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
acer_ndr_gK2_cl40_fr7_04Mar2019,acer,ndr,persistence_to_resistance,Acropora,cervicornis,K2,40,7,8,NA,NA,NA,NA,840,Carly_Dana,North_Dry_Rocks,USA,12:14 PM,1:15 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
acer_ndr_gK2_cl45_fr4_20Nov2018,acer,ndr,persistence_to_resistance,Acropora,cervicornis,K2,45,4,9,NA,NA,NA,NA,421,Annie_Dana,North_Dry_Rocks,USA,11:55 AM,1:25 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
acer_ndr_gK2_cl45_fr6_20Nov2018,acer,ndr,persistence_to_resistance,Acropora,cervicornis,K2,45,6,9,NA,NA,NA,NA,422,Annie_Dana,North_Dry_Rocks,USA,11:55 AM,1:25 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
acer_ndr_gK2_cl45_fr5_20Nov2018,acer,ndr,persistence_to_resistance,Acropora,cervicornis,K2,45,5,9,NA,NA,NA,NA,423,Annie_Dana,North_Dry_Rocks,USA,11:55 AM,1:25 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
acer_ndr_gK2_cl45_fr4_04Mar2019,acer,ndr,persistence_to_resistance,Acropora,cervicornis,K2,45,4,9,NA,NA,NA,NA,826,Carly_Dana,North_Dry_Rocks,USA,12:14 PM,1:15 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
acer_ndr_gK2_cl45_fr5_04Mar2019,acer,ndr,persistence_to_resistance,Acropora,cervicornis,K2,45,5,9,NA,NA,NA,NA,827,Carly_Dana,North_Dry_Rocks,USA,12:14 PM,1:15 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
acer_ndr_gK2_cl45_fr6_04Mar2019,acer,ndr,persistence_to_resistance,Acropora,cervicornis,K2,45,6,9,NA,NA,NA,NA,828,Carly_Dana,North_Dry_Rocks,USA,12:14 PM,1:15 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
acer_cf_gK2_cl2_fr3_26Nov2018,acer,cf,persistence_to_resistance,Acropora,cervicornis,K2,2,3,0,NA,NA,NA,NA,444,Ben_Allan,Carysfort_reef,USA,12:31 PM,1:47 PM,26-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,2513.2528,8012.6126,NA
acer_cf_gK2_cl2_fr3_28Feb2019,acer,cf,persistence_to_resistance,Acropora,cervicornis,K2,2,3,0,NA,NA,NA,NA,575,Carly_Dana,Carysfort_reef,USA,1:11 PM,2:45 PM,28-Feb-19,2,February,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1,0.97,18.42,0.04,2513.2528,8012.6126,NA
acer_cf_gK2_cl2_fr4_26Nov2018,acer,cf,persistence_to_resistance,Acropora,cervicornis,K2,2,4,0,NA,NA,NA,NA,445,Ben_Allan,Carysfort_reef,USA,12:31 PM,1:47 PM,26-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,2513.2528,8012.6126,NA
acer_cf_gK2_cl2_fr4_28Feb2019,acer,cf,persistence_to_resistance,Acropora,cervicornis,K2,2,4,0,NA,NA,NA,NA,576,Carly_Dana,Carysfort_reef,USA,1:11 PM,2:45 PM,28-Feb-19,2,February,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1,0.97,18.42,0.04,2513.2528,8012.6126,NA
acer_cf_gK2_cl2_fr5_26Nov2018,acer,cf,persistence_to_resistance,Acropora,cervicornis,K2,2,5,0,NA,NA,NA,NA,446,Ben_Allan,Carysfort_reef,USA,12:31 PM,1:47 PM,26-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,2513.2528,8012.6126,NA
acer_cf_gK2_cl2_fr6_28Feb2019,acer,cf,persistence_to_resistance,Acropora,cervicornis,K2,2,6,0,NA,NA,NA,NA,577,Carly_Dana,Carysfort_reef,USA,1:11 PM,2:45 PM,28-Feb-19,2,February,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1,0.97,18.42,0.04,2513.2528,8012.6126,NA
acer_cf_gK2_cl4_fr3_26Nov2018,acer,cf,persistence_to_resistance,Acropora,cervicornis,K2,4,3,0,NA,NA,NA,NA,441,Ben_Allan,Carysfort_reef,USA,12:31 PM,1:47 PM,26-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,2513.2528,8012.6126,NA
acer_cf_gK2_cl4_fr3_28Feb2019,acer,cf,persistence_to_resistance,Acropora,cervicornis,K2,4,3,0,NA,NA,NA,NA,572,Carly_Dana,Carysfort_reef,USA,1:11 PM,2:45 PM,28-Feb-19,2,February,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1,0.97,18.42,0.04,2513.2528,8012.6126,NA
acer_cf_gK2_cl4_fr4_26Nov2018,acer,cf,persistence_to_resistance,Acropora,cervicornis,K2,4,4,0,NA,NA,NA,NA,442,Ben_Allan,Carysfort_reef,USA,12:31 PM,1:47 PM,26-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,2513.2528,8012.6126,NA
acer_cf_gK2_cl4_fr4_28Feb2019,acer,cf,persistence_to_resistance,Acropora,cervicornis,K2,4,4,0,NA,NA,NA,NA,573,Carly_Dana,Carysfort_reef,USA,1:11 PM,2:45 PM,28-Feb-19,2,February,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1,0.97,18.42,0.04,2513.2528,8012.6126,NA
acer_cf_gK2_cl4_fr5_26Nov2018,acer,cf,persistence_to_resistance,Acropora,cervicornis,K2,4,5,0,NA,NA,NA,NA,443,Ben_Allan,Carysfort_reef,USA,12:31 PM,1:47 PM,26-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,2513.2528,8012.6126,NA
acer_cf_gK2_cl4_fr5_28Feb2019,acer,cf,persistence_to_resistance,Acropora,cervicornis,K2,4,5,0,NA,NA,NA,NA,574,Carly_Dana,Carysfort_reef,USA,1:11 PM,2:45 PM,28-Feb-19,2,February,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1,0.97,18.42,0.04,2513.2528,8012.6126,NA
acer_cf_gK2_cl5_fr3_26Nov2018,acer,cf,persistence_to_resistance,Acropora,cervicornis,K2,5,3,0,NA,NA,NA,NA,447,Ben_Allan,Carysfort_reef,USA,12:31 PM,1:47 PM,26-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,2513.2528,8012.6126,NA
acer_cf_gK2_cl5_fr3_28Feb2019,acer,cf,persistence_to_resistance,Acropora,cervicornis,K2,5,3,0,NA,NA,NA,NA,569,Carly_Dana,Carysfort_reef,USA,1:11 PM,2:45 PM,28-Feb-19,2,February,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1,0.97,18.42,0.04,2513.2528,8012.6126,NA
acer_cf_gK2_cl5_fr4_26Nov2018,acer,cf,persistence_to_resistance,Acropora,cervicornis,K2,5,4,0,NA,NA,NA,NA,448,Ben_Allan,Carysfort_reef,USA,12:31 PM,1:47 PM,26-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,2513.2528,8012.6126,NA
acer_cf_gK2_cl5_fr4_28Feb2019,acer,cf,persistence_to_resistance,Acropora,cervicornis,K2,5,4,0,NA,NA,NA,NA,570,Carly_Dana,Carysfort_reef,USA,1:11 PM,2:45 PM,28-Feb-19,2,February,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1,0.97,18.42,0.04,2513.2528,8012.6126,NA
acer_cf_gK2_cl5_fr5_26Nov2018,acer,cf,persistence_to_resistance,Acropora,cervicornis,K2,5,5,0,NA,NA,NA,NA,449,Ben_Allan,Carysfort_reef,USA,12:31 PM,1:47 PM,26-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,2513.2528,8012.6126,NA
acer_cf_gK2_cl5_fr6_28Feb2019,acer,cf,persistence_to_resistance,Acropora,cervicornis,K2,5,6,0,NA,NA,NA,NA,571,Carly_Dana,Carysfort_reef,USA,1:11 PM,2:45 PM,28-Feb-19,2,February,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1,0.97,18.42,0.04,2513.2528,8012.6126,NA
acer_cf_gM5_cl9_fr3_26Nov2018,acer,cf,persistence_to_resistance,Acropora,cervicornis,M5,9,3,1,NA,NA,NA,NA,450,Ben_Allan,Carysfort_reef,USA,12:31 PM,1:47 PM,26-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,2513.2528,8012.6126,NA
acer_cf_gM5_cl9_fr3_28Feb2019,acer,cf,persistence_to_resistance,Acropora,cervicornis,M5,9,3,1,NA,NA,NA,NA,566,Carly_Dana,Carysfort_reef,USA,1:11 PM,2:45 PM,28-Feb-19,2,February,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1,0.97,18.42,0.04,2513.2528,8012.6126,NA
acer_cf_gM5_cl9_fr4_26Nov2018,acer,cf,persistence_to_resistance,Acropora,cervicornis,M5,9,4,1,NA,NA,NA,NA,451,Ben_Allan,Carysfort_reef,USA,12:31 PM,1:47 PM,26-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,2513.2528,8012.6126,NA
acer_cf_gM5_cl9_fr4_28Feb2019,acer,cf,persistence_to_resistance,Acropora,cervicornis,M5,9,4,1,NA,NA,NA,NA,567,Carly_Dana,Carysfort_reef,USA,1:11 PM,2:45 PM,28-Feb-19,2,February,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1,0.97,18.42,0.04,2513.2528,8012.6126,NA
acer_cf_gM5_cl9_fr5_26Nov2018,acer,cf,persistence_to_resistance,Acropora,cervicornis,M5,9,5,1,NA,NA,NA,NA,452,Ben_Allan,Carysfort_reef,USA,12:31 PM,1:47 PM,26-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,2513.2528,8012.6126,NA
acer_cf_gM5_cl9_fr5_28Feb2019,acer,cf,persistence_to_resistance,Acropora,cervicornis,M5,9,5,1,NA,NA,NA,NA,568,Carly_Dana,Carysfort_reef,USA,1:11 PM,2:45 PM,28-Feb-19,2,February,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1,0.97,18.42,0.04,2513.2528,8012.6126,NA
acer_cf_gM5_cl13_fr3_26Nov2018,acer,cf,persistence_to_resistance,Acropora,cervicornis,M5,13,3,2,NA,NA,NA,NA,510,Carly_Dana,Carysfort_reef,USA,12:31 PM,1:47 PM,26-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,2513.2528,8012.6126,NA
acer_cf_gM5_cl13_fr3_28Feb2019,acer,cf,persistence_to_resistance,Acropora,cervicornis,M5,13,3,2,NA,NA,NA,NA,559,Carly_Dana,Carysfort_reef,USA,1:11 PM,2:45 PM,28-Feb-19,2,February,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1,0.97,18.42,0.04,2513.2528,8012.6126,NA
acer_cf_gM5_cl13_fr5_26Nov2018,acer,cf,persistence_to_resistance,Acropora,cervicornis,M5,13,5,2,NA,NA,NA,NA,508,Carly_Dana,Carysfort_reef,USA,12:31 PM,1:47 PM,26-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,2513.2528,8012.6126,NA
acer_pr_gU41_cl68_fr3_14Nov2018,acer,pr,persistence_to_resistance,Acropora,cervicornis,U41,68,3,13,NA,NA,NA,NA,138,Carly_Dana,Pickles_Reef,USA,12:57 PM,1:55 PM,14-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2459.071,8024.981,NA
acer_pr_gU41_cl68_fr6_14Nov2018,acer,pr,persistence_to_resistance,Acropora,cervicornis,U41,68,6,13,NA,NA,NA,NA,139,Carly_Dana,Pickles_Reef,USA,12:57 PM,1:55 PM,14-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2459.071,8024.981,NA
acer_pr_gU41_cl68_fr5_14Nov2018,acer,pr,persistence_to_resistance,Acropora,cervicornis,U41,68,5,13,NA,NA,NA,NA,140,Carly_Dana,Pickles_Reef,USA,12:57 PM,1:55 PM,14-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2459.071,8024.981,NA
acer_ndr_gU41_cl68_fr3_20Nov2018,acer,ndr,persistence_to_resistance,Acropora,cervicornis,U41,68,3,17,NA,NA,NA,NA,392,Annie_Dana,North_Dry_Rocks,USA,11:55 AM,1:25 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
acer_ndr_gU41_cl68_frA_20Nov2018,acer,ndr,persistence_to_resistance,Acropora,cervicornis,U41,68,A,17,NA,NA,NA,NA,393,Annie_Dana,North_Dry_Rocks,USA,11:55 AM,1:25 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
acer_ndr_gU41_cl68_fr4_20Nov2018,acer,ndr,persistence_to_resistance,Acropora,cervicornis,U41,68,4,17,NA,NA,NA,NA,394,Annie_Dana,North_Dry_Rocks,USA,11:55 AM,1:25 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
acer_pr_gU41_cl68_fr3_01Mar2019,acer,pr,persistence_to_resistance,Acropora,cervicornis,U41,68,3,13,NA,NA,NA,NA,668,Carly_Dana,Pickles_Reef,USA,12:06 PM,1:39 PM,1-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.5,0.02,0.73,0.71,19.86,0.04,2459.071,8024.981,NA
acer_pr_gU41_cl68_fr5_01Mar2019,acer,pr,persistence_to_resistance,Acropora,cervicornis,U41,68,5,13,NA,NA,NA,NA,669,Carly_Dana,Pickles_Reef,USA,12:06 PM,1:39 PM,1-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.5,0.02,0.73,0.71,19.86,0.04,2459.071,8024.981,NA
acer_pr_gU41_cl68_fr6_01Mar2019,acer,pr,persistence_to_resistance,Acropora,cervicornis,U41,68,6,13,NA,NA,NA,NA,670,Carly_Dana,Pickles_Reef,USA,12:06 PM,1:39 PM,1-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.5,0.02,0.73,0.71,19.86,0.04,2459.071,8024.981,NA
acer_ndr_gU41_cl68_frA_04Mar2019,acer,ndr,persistence_to_resistance,Acropora,cervicornis,U41,68,A,17,NA,NA,NA,NA,829,Carly_Dana,North_Dry_Rocks,USA,12:14 PM,1:15 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
acer_ndr_gU41_cl68_fr3_04Mar2019,acer,ndr,persistence_to_resistance,Acropora,cervicornis,U41,68,3,17,NA,NA,NA,NA,830,Carly_Dana,North_Dry_Rocks,USA,12:14 PM,1:15 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
acer_ndr_gU41_cl68_fr4_04Mar2019,acer,ndr,persistence_to_resistance,Acropora,cervicornis,U41,68,4,17,NA,NA,NA,NA,831,Carly_Dana,North_Dry_Rocks,USA,12:14 PM,1:15 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
acer_pr_gU41_cl69_frB_14Nov2018,acer,pr,persistence_to_resistance,Acropora,cervicornis,U41,69,B,13,NA,NA,NA,NA,161,Carly_Dana,Pickles_Reef,USA,12:57 PM,1:55 PM,14-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2459.071,8024.981,NA
acer_pr_gU41_cl69_fr4_14Nov2018,acer,pr,persistence_to_resistance,Acropora,cervicornis,U41,69,4,13,NA,NA,NA,NA,162,Carly_Dana,Pickles_Reef,USA,12:57 PM,1:55 PM,14-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2459.071,8024.981,NA
acer_pr_gU41_cl69_fr5_14Nov2018,acer,pr,persistence_to_resistance,Acropora,cervicornis,U41,69,5,13,NA,NA,NA,NA,163,Carly_Dana,Pickles_Reef,USA,12:57 PM,1:55 PM,14-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2459.071,8024.981,NA
acer_pr_gU41_cl69_frB_01Mar2019,acer,pr,persistence_to_resistance,Acropora,cervicornis,U41,69,B,13,NA,NA,NA,NA,665,Carly_Dana,Pickles_Reef,USA,12:06 PM,1:39 PM,1-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.5,0.02,0.73,0.71,19.86,0.04,2459.071,8024.981,NA
acer_pr_gU41_cl69_fr4_01Mar2019,acer,pr,persistence_to_resistance,Acropora,cervicornis,U41,69,4,13,NA,NA,NA,NA,666,Carly_Dana,Pickles_Reef,USA,12:06 PM,1:39 PM,1-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.5,0.02,0.73,0.71,19.86,0.04,2459.071,8024.981,NA
acer_pr_gU41_cl69_fr5_01Mar2019,acer,pr,persistence_to_resistance,Acropora,cervicornis,U41,69,5,13,NA,NA,NA,NA,667,Carly_Dana,Pickles_Reef,USA,12:06 PM,1:39 PM,1-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.5,0.02,0.73,0.71,19.86,0.04,2459.071,8024.981,NA
acer_pr_gU41_cl70_fr5_14Nov2018,acer,pr,persistence_to_resistance,Acropora,cervicornis,U41,70,5,13,NA,NA,NA,NA,135,Carly_Dana,Pickles_Reef,USA,12:57 PM,1:55 PM,14-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2459.071,8024.981,NA
acer_pr_gU41_cl70_fr6_14Nov2018,acer,pr,persistence_to_resistance,Acropora,cervicornis,U41,70,6,13,NA,NA,NA,NA,136,Carly_Dana,Pickles_Reef,USA,12:57 PM,1:55 PM,14-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2459.071,8024.981,NA
acer_pr_gU41_cl70_frB_14Nov2018,acer,pr,persistence_to_resistance,Acropora,cervicornis,U41,70,B,13,NA,NA,NA,NA,137,Carly_Dana,Pickles_Reef,USA,12:57 PM,1:55 PM,14-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2459.071,8024.981,NA
acer_pr_gU41_cl70_frB_01Mar2019,acer,pr,persistence_to_resistance,Acropora,cervicornis,U41,70,B,13,NA,NA,NA,NA,662,Carly_Dana,Pickles_Reef,USA,12:06 PM,1:39 PM,1-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.5,0.02,0.73,0.71,19.86,0.04,2459.071,8024.981,NA
acer_pr_gU41_cl70_fr6_01Mar2019,acer,pr,persistence_to_resistance,Acropora,cervicornis,U41,70,6,13,NA,NA,NA,NA,663,Carly_Dana,Pickles_Reef,USA,12:06 PM,1:39 PM,1-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.5,0.02,0.73,0.71,19.86,0.04,2459.071,8024.981,NA
acer_pr_gU41_cl70_fr4_01Mar2019,acer,pr,persistence_to_resistance,Acropora,cervicornis,U41,70,4,13,NA,NA,NA,NA,664,Carly_Dana,Pickles_Reef,USA,12:06 PM,1:39 PM,1-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.5,0.02,0.73,0.71,19.86,0.04,2459.071,8024.981,NA
acer_ndr_gU41_cl71_fr3_20Nov2018,acer,ndr,persistence_to_resistance,Acropora,cervicornis,U41,71,3,18,NA,NA,NA,NA,386,Annie_Dana,North_Dry_Rocks,USA,11:55 AM,1:25 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
acer_ndr_gU41_cl71_fr6_20Nov2018,acer,ndr,persistence_to_resistance,Acropora,cervicornis,U41,71,6,18,NA,NA,NA,NA,387,Annie_Dana,North_Dry_Rocks,USA,11:55 AM,1:25 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
acer_ndr_gU41_cl71_fr4_20Nov2018,acer,ndr,persistence_to_resistance,Acropora,cervicornis,U41,71,4,18,NA,NA,NA,NA,388,Annie_Dana,North_Dry_Rocks,USA,11:55 AM,1:25 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
acer_ndr_gU41_cl71_fr3_04Mar2019,acer,ndr,persistence_to_resistance,Acropora,cervicornis,U41,71,3,18,NA,NA,NA,NA,832,Carly_Dana,North_Dry_Rocks,USA,12:14 PM,1:15 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
